Sample,SampleTime,V1/X/E,V2/Y/N,V3/Z/U,Amp1,Amp2,Amp3,Corr1,Corr2,Corr3,SNR1,SNR2,SNR3,MeanSNR,Speed,Direction,MeanVel,MeanAmp,MeanCorr
15562,5/3/2021 1:28:09 PM,40.16000,19.25000,0.15000,48.00000,45.00000,49.00000,75.00000,89.00000,75.00000,9.03000,8.17000,9.46000,8.88667,44.53525,64.39008,19.85333,47.33333,79.66667
15563,5/3/2021 1:28:10 PM,36.97000,17.51000,0.29000,37.00000,32.00000,35.00000,62.00000,81.00000,46.00000,4.30000,2.58000,3.44000,3.44000,40.90698,64.65649,18.25667,34.66667,63.00000
15564,5/3/2021 1:28:10 PM,38.78000,20.34000,0.20000,43.00000,42.00000,45.00000,71.00000,90.00000,77.00000,6.88000,6.88000,7.74000,7.16667,43.79046,62.32312,19.77333,43.33333,79.33333
15565,5/3/2021 1:28:10 PM,40.97000,21.68000,0.05000,35.00000,37.00000,38.00000,57.00000,73.00000,55.00000,3.44000,4.73000,4.73000,4.30000,46.35260,62.11365,20.90000,36.66667,61.66667
15566,5/3/2021 1:28:10 PM,38.83000,19.36000,0.15000,43.00000,39.00000,42.00000,68.00000,90.00000,65.00000,6.88000,5.59000,6.45000,6.30667,43.38869,63.49991,19.44667,41.33333,74.33333
15567,5/3/2021 1:28:10 PM,40.19000,22.20000,-0.15000,40.00000,37.00000,40.00000,74.00000,84.00000,72.00000,5.59000,4.73000,5.59000,5.30333,45.91379,61.08478,20.74667,39.00000,76.66667
15568,5/3/2021 1:28:10 PM,33.97000,17.72000,0.34000,29.00000,33.00000,33.00000,27.00000,84.00000,54.00000,0.86000,3.01000,2.58000,2.15000,38.31396,62.45180,17.34333,31.66667,55.00000
15569,5/3/2021 1:28:10 PM,33.94000,18.26000,-0.11000,35.00000,34.00000,32.00000,38.00000,84.00000,30.00000,3.44000,3.44000,2.15000,3.01000,38.54025,61.71938,17.36333,33.66667,50.66667
15570,5/3/2021 1:28:10 PM,39.67000,18.80000,-0.24000,38.00000,36.00000,38.00000,69.00000,85.00000,61.00000,4.73000,4.30000,4.73000,4.58667,43.89930,64.64327,19.41000,37.33333,71.66667
15571,5/3/2021 1:28:10 PM,38.34000,19.91000,-0.01000,36.00000,37.00000,37.00000,46.00000,81.00000,61.00000,3.87000,4.73000,4.30000,4.30000,43.20143,62.55710,19.41333,36.66667,62.66667
15572,5/3/2021 1:28:10 PM,38.00000,19.70000,-0.13000,47.00000,45.00000,46.00000,85.00000,90.00000,68.00000,8.60000,8.17000,8.17000,8.31333,42.80292,62.59683,19.19000,46.00000,81.00000
15573,5/3/2021 1:28:10 PM,38.37000,20.00000,-0.23000,45.00000,46.00000,46.00000,73.00000,90.00000,76.00000,7.74000,8.60000,8.17000,8.17000,43.26959,62.46965,19.38000,45.66667,79.66667
15574,5/3/2021 1:28:10 PM,38.77000,20.74000,-0.29000,45.00000,38.00000,43.00000,72.00000,88.00000,70.00000,7.74000,5.16000,6.88000,6.59333,43.96886,61.85546,19.74000,42.00000,76.66667
15575,5/3/2021 1:28:10 PM,38.53000,19.46000,-0.08000,49.00000,49.00000,49.00000,83.00000,90.00000,78.00000,9.46000,9.89000,9.46000,9.60333,43.16541,63.20344,19.30333,49.00000,83.66667
15576,5/3/2021 1:28:10 PM,38.44000,20.27000,-0.16000,42.00000,41.00000,40.00000,74.00000,88.00000,77.00000,6.45000,6.45000,5.59000,6.16333,43.45695,62.19663,19.51667,41.00000,79.66667
15577,5/3/2021 1:28:10 PM,36.18000,15.99000,0.52000,42.00000,32.00000,33.00000,72.00000,82.00000,41.00000,6.45000,2.58000,2.58000,3.87000,39.55594,66.15664,17.56333,35.66667,65.00000
15578,5/3/2021 1:28:10 PM,38.15000,19.02000,0.00000,40.00000,40.00000,34.00000,57.00000,84.00000,46.00000,5.59000,6.02000,3.01000,4.87333,42.62843,63.50107,19.05667,38.00000,62.33333
15579,5/3/2021 1:28:10 PM,38.35000,22.56000,-0.57000,35.00000,34.00000,35.00000,42.00000,80.00000,39.00000,3.44000,3.44000,3.44000,3.44000,44.49355,59.53315,20.11333,34.66667,53.66667
15580,5/3/2021 1:28:10 PM,37.47000,18.76000,0.38000,33.00000,35.00000,35.00000,49.00000,86.00000,71.00000,2.58000,3.87000,3.44000,3.29667,41.90392,63.40438,18.87000,34.33333,68.66667
15581,5/3/2021 1:28:10 PM,38.59000,20.53000,0.20000,39.00000,42.00000,35.00000,74.00000,90.00000,62.00000,5.16000,6.88000,3.44000,5.16000,43.71120,61.98688,19.77333,38.66667,75.33333
15582,5/3/2021 1:28:10 PM,38.64000,19.59000,0.45000,36.00000,36.00000,34.00000,62.00000,87.00000,62.00000,3.87000,4.30000,3.01000,3.72667,43.32226,63.11556,19.56000,35.33333,70.33333
15583,5/3/2021 1:28:10 PM,38.47000,19.95000,0.23000,44.00000,39.00000,41.00000,81.00000,91.00000,72.00000,7.31000,5.59000,6.02000,6.30667,43.33524,62.58938,19.55000,41.33333,81.33333
15584,5/3/2021 1:28:10 PM,37.34000,20.10000,0.39000,42.00000,37.00000,39.00000,61.00000,86.00000,68.00000,6.45000,4.73000,5.16000,5.44667,42.40620,61.70656,19.27667,39.33333,71.66667
15585,5/3/2021 1:28:10 PM,38.05000,19.86000,0.26000,41.00000,42.00000,43.00000,50.00000,84.00000,57.00000,6.02000,6.88000,6.88000,6.59333,42.92111,62.43793,19.39000,42.00000,63.66667
15586,5/3/2021 1:28:10 PM,36.32000,20.07000,0.03000,46.00000,43.00000,48.00000,62.00000,88.00000,74.00000,8.17000,7.31000,9.03000,8.17000,41.49635,61.07548,18.80667,45.66667,74.66667
15587,5/3/2021 1:28:10 PM,30.40000,7.74000,1.98000,31.00000,28.00000,29.00000,22.00000,69.00000,4.00000,1.72000,0.86000,0.86000,1.14667,31.36985,75.71569,13.37333,29.33333,31.66667
15588,5/3/2021 1:28:11 PM,36.74000,17.25000,0.24000,29.00000,29.00000,30.00000,18.00000,80.00000,53.00000,0.86000,1.29000,1.29000,1.14667,40.58805,64.84922,18.07667,29.33333,50.33333
15589,5/3/2021 1:28:11 PM,36.13000,19.17000,-0.14000,35.00000,37.00000,36.00000,56.00000,85.00000,67.00000,3.44000,4.73000,3.87000,4.01333,40.90068,62.05029,18.38667,36.00000,69.33333
15590,5/3/2021 1:28:11 PM,38.99000,19.70000,-0.35000,58.00000,50.00000,57.00000,80.00000,94.00000,80.00000,13.33000,10.32000,12.90000,12.18333,43.68421,63.19446,19.44667,55.00000,84.66667
15591,5/3/2021 1:28:11 PM,38.53000,20.76000,-0.49000,46.00000,42.00000,43.00000,77.00000,89.00000,79.00000,8.17000,6.88000,6.88000,7.31000,43.76687,61.68417,19.60000,43.66667,81.66667
15592,5/3/2021 1:28:11 PM,36.81000,19.63000,-0.40000,38.00000,37.00000,36.00000,41.00000,86.00000,64.00000,4.73000,4.73000,3.87000,4.44333,41.71706,61.92994,18.68000,37.00000,63.66667
15593,5/3/2021 1:28:11 PM,37.11000,19.48000,-0.45000,37.00000,35.00000,38.00000,49.00000,85.00000,56.00000,4.30000,3.87000,4.73000,4.30000,41.91208,62.30386,18.71333,36.66667,63.33333
15594,5/3/2021 1:28:11 PM,38.60000,20.43000,-0.22000,41.00000,42.00000,37.00000,64.00000,85.00000,80.00000,6.02000,6.88000,4.30000,5.73333,43.67316,62.10887,19.60333,40.00000,76.33333
15595,5/3/2021 1:28:11 PM,38.12000,19.70000,-0.13000,47.00000,41.00000,41.00000,76.00000,89.00000,67.00000,8.60000,6.45000,6.02000,7.02333,42.90949,62.67057,19.23000,43.00000,77.33333
15596,5/3/2021 1:28:11 PM,31.14000,14.02000,0.26000,30.00000,30.00000,30.00000,20.00000,72.00000,21.00000,1.29000,1.72000,1.29000,1.43333,34.15055,65.76154,15.14000,30.00000,37.66667
15597,5/3/2021 1:28:11 PM,39.51000,20.24000,-0.17000,42.00000,41.00000,41.00000,56.00000,90.00000,77.00000,6.45000,6.45000,6.02000,6.30667,44.39254,62.87505,19.86000,41.33333,74.33333
15598,5/3/2021 1:28:11 PM,36.44000,18.40000,0.12000,32.00000,32.00000,32.00000,57.00000,84.00000,49.00000,2.15000,2.58000,2.15000,2.29333,40.82197,63.20898,18.32000,32.00000,63.33333
15599,5/3/2021 1:28:11 PM,37.64000,19.91000,-0.04000,34.00000,33.00000,37.00000,46.00000,83.00000,54.00000,3.01000,3.01000,4.30000,3.44000,42.58142,62.12301,19.17000,34.66667,61.00000
15600,5/3/2021 1:28:11 PM,38.44000,17.51000,0.54000,37.00000,35.00000,37.00000,54.00000,79.00000,60.00000,4.30000,3.87000,4.30000,4.15667,42.24019,65.51002,18.83000,36.33333,64.33333
15601,5/3/2021 1:28:11 PM,39.27000,19.71000,-0.03000,46.00000,48.00000,46.00000,78.00000,91.00000,75.00000,8.17000,9.46000,8.17000,8.60000,43.93879,63.34747,19.65000,46.66667,81.33333
15602,5/3/2021 1:28:11 PM,39.04000,20.96000,-0.07000,37.00000,41.00000,38.00000,77.00000,91.00000,67.00000,4.30000,6.45000,4.73000,5.16000,44.31076,61.76930,19.97667,38.66667,78.33333
15603,5/3/2021 1:28:11 PM,38.45000,18.75000,0.03000,49.00000,46.00000,48.00000,87.00000,91.00000,73.00000,9.46000,8.60000,9.03000,9.03000,42.77809,64.00399,19.07667,47.66667,83.66667
15604,5/3/2021 1:28:11 PM,38.68000,19.34000,-0.01000,43.00000,43.00000,45.00000,68.00000,89.00000,67.00000,6.88000,7.31000,7.74000,7.31000,43.24555,63.43495,19.33667,43.66667,74.66667
15605,5/3/2021 1:28:11 PM,36.67000,16.90000,0.46000,33.00000,29.00000,31.00000,58.00000,74.00000,29.00000,2.58000,1.29000,1.72000,1.86333,40.37696,65.25657,18.01000,31.00000,53.66667
15606,5/3/2021 1:28:11 PM,37.03000,18.75000,0.05000,40.00000,38.00000,42.00000,55.00000,85.00000,70.00000,5.59000,5.16000,6.45000,5.73333,41.50643,63.14480,18.61000,40.00000,70.00000
15607,5/3/2021 1:28:11 PM,38.68000,19.73000,-0.07000,49.00000,44.00000,45.00000,69.00000,87.00000,76.00000,9.46000,7.74000,7.74000,8.31333,43.42137,62.97466,19.44667,46.00000,77.33333
15608,5/3/2021 1:28:11 PM,12.50000,-5.93000,2.95000,28.00000,28.00000,28.00000,8.00000,63.00000,27.00000,0.43000,0.86000,0.43000,0.57333,13.83528,115.37966,3.17333,28.00000,32.66667
15609,5/3/2021 1:28:11 PM,37.42000,19.91000,0.38000,35.00000,34.00000,37.00000,42.00000,80.00000,51.00000,3.44000,3.44000,4.30000,3.72667,42.38708,61.98397,19.23667,35.33333,57.66667
15610,5/3/2021 1:28:11 PM,38.22000,17.72000,0.40000,38.00000,37.00000,37.00000,63.00000,85.00000,56.00000,4.73000,4.73000,4.30000,4.58667,42.12798,65.12607,18.78000,37.33333,68.00000
15611,5/3/2021 1:28:11 PM,37.66000,16.86000,0.27000,44.00000,41.00000,41.00000,52.00000,87.00000,48.00000,7.31000,6.45000,6.02000,6.59333,41.26179,65.88242,18.26333,42.00000,62.33333
15612,5/3/2021 1:28:11 PM,39.73000,19.56000,-0.04000,35.00000,33.00000,35.00000,64.00000,85.00000,68.00000,3.44000,3.01000,3.44000,3.29667,44.28393,63.78791,19.75000,34.33333,72.33333
15613,5/3/2021 1:28:12 PM,35.82000,17.89000,0.22000,37.00000,31.00000,37.00000,61.00000,80.00000,61.00000,4.30000,2.15000,4.30000,3.58333,40.03904,63.46055,17.97667,35.00000,67.33333
15614,5/3/2021 1:28:12 PM,38.18000,20.39000,-0.31000,32.00000,31.00000,34.00000,63.00000,75.00000,62.00000,2.15000,2.15000,3.01000,2.43667,43.28354,61.89559,19.42000,32.33333,66.66667
15615,5/3/2021 1:28:12 PM,22.89000,16.31000,-0.74000,33.00000,30.00000,35.00000,46.00000,79.00000,36.00000,2.58000,1.72000,3.44000,2.58000,28.10637,54.52867,12.82000,32.66667,53.66667
15616,5/3/2021 1:28:12 PM,38.34000,18.76000,-0.12000,51.00000,42.00000,51.00000,64.00000,88.00000,72.00000,10.32000,6.88000,10.32000,9.17333,42.68364,63.92721,18.99333,48.00000,74.66667
15617,5/3/2021 1:28:12 PM,30.13000,11.61000,0.58000,29.00000,28.00000,29.00000,32.00000,69.00000,22.00000,0.86000,0.86000,0.86000,0.86000,32.28946,68.92682,14.10667,28.66667,41.00000
15618,5/3/2021 1:28:12 PM,37.27000,19.95000,-0.04000,38.00000,39.00000,37.00000,65.00000,90.00000,67.00000,4.73000,5.59000,4.30000,4.87333,42.27358,61.84061,19.06000,38.00000,74.00000
15619,5/3/2021 1:28:12 PM,38.84000,19.10000,-0.13000,42.00000,42.00000,50.00000,75.00000,88.00000,82.00000,6.45000,6.88000,9.89000,7.74000,43.28228,63.81384,19.27000,44.66667,81.66667
15620,5/3/2021 1:28:12 PM,38.38000,19.50000,-0.06000,46.00000,39.00000,43.00000,64.00000,87.00000,65.00000,8.17000,5.59000,6.88000,6.88000,43.04967,63.06592,19.27333,42.66667,72.00000
15621,5/3/2021 1:28:12 PM,38.43000,19.44000,-0.33000,45.00000,38.00000,44.00000,66.00000,88.00000,64.00000,7.74000,5.16000,7.31000,6.73667,43.06714,63.16721,19.18000,42.33333,72.66667
15622,5/3/2021 1:28:12 PM,37.45000,19.95000,-0.18000,34.00000,33.00000,37.00000,61.00000,90.00000,61.00000,3.01000,3.01000,4.30000,3.44000,42.43236,61.95531,19.07333,34.66667,70.66667
15623,5/3/2021 1:28:12 PM,35.98000,19.74000,-0.37000,35.00000,31.00000,33.00000,43.00000,63.00000,34.00000,3.44000,2.15000,2.58000,2.72333,41.03935,61.24915,18.45000,33.00000,46.66667
15624,5/3/2021 1:28:12 PM,37.62000,19.33000,0.04000,43.00000,43.00000,43.00000,73.00000,89.00000,81.00000,6.88000,7.31000,6.88000,7.02333,42.29555,62.80488,18.99667,43.00000,81.00000
15625,5/3/2021 1:28:12 PM,38.67000,20.60000,-0.26000,41.00000,37.00000,36.00000,64.00000,86.00000,67.00000,6.02000,4.73000,3.87000,4.87333,43.81471,61.95521,19.67000,38.00000,72.33333
15626,5/3/2021 1:28:12 PM,37.68000,20.46000,-0.02000,39.00000,36.00000,41.00000,61.00000,80.00000,69.00000,5.16000,4.30000,6.02000,5.16000,42.87650,61.49832,19.37333,38.66667,70.00000
15627,5/3/2021 1:28:12 PM,35.71000,17.07000,0.21000,34.00000,36.00000,34.00000,52.00000,84.00000,55.00000,3.01000,4.30000,3.01000,3.44000,39.58016,64.45139,17.66333,34.66667,63.66667
15628,5/3/2021 1:28:12 PM,33.23000,20.36000,-0.15000,32.00000,30.00000,37.00000,28.00000,74.00000,25.00000,2.15000,1.72000,4.30000,2.72333,38.97130,58.50422,17.81333,33.00000,42.33333
15629,5/3/2021 1:28:12 PM,39.78000,19.26000,0.36000,40.00000,42.00000,40.00000,70.00000,86.00000,48.00000,5.59000,6.88000,5.59000,6.02000,44.19724,64.16546,19.80000,40.66667,68.00000
15630,5/3/2021 1:28:12 PM,37.43000,18.64000,-0.08000,50.00000,46.00000,46.00000,82.00000,91.00000,72.00000,9.89000,8.60000,8.17000,8.88667,41.81453,63.52687,18.66333,47.33333,81.66667
15631,5/3/2021 1:28:12 PM,3.55000,1.95000,-0.03000,27.00000,27.00000,28.00000,45.00000,67.00000,45.00000,0.00000,0.43000,0.43000,0.28667,4.05031,61.22019,1.82333,27.33333,52.33333
15632,5/3/2021 1:28:12 PM,38.59000,19.30000,0.16000,38.00000,40.00000,41.00000,53.00000,84.00000,66.00000,4.73000,6.02000,6.02000,5.59000,43.14717,63.42901,19.35000,39.66667,67.66667
15633,5/3/2021 1:28:12 PM,37.98000,18.97000,0.17000,49.00000,44.00000,46.00000,82.00000,92.00000,75.00000,9.46000,7.74000,8.17000,8.45667,42.45399,63.45909,19.04000,46.33333,83.00000
15634,5/3/2021 1:28:12 PM,37.31000,20.37000,-0.24000,32.00000,30.00000,32.00000,49.00000,82.00000,40.00000,2.15000,1.72000,2.15000,2.00667,42.50851,61.36695,19.14667,31.33333,57.00000
15635,5/3/2021 1:28:12 PM,38.97000,21.21000,0.25000,38.00000,39.00000,41.00000,52.00000,85.00000,72.00000,4.73000,5.59000,6.02000,5.44667,44.36806,61.44210,20.14333,39.33333,69.66667
15636,5/3/2021 1:28:12 PM,38.08000,20.53000,-0.09000,36.00000,39.00000,35.00000,74.00000,86.00000,63.00000,3.87000,5.59000,3.44000,4.30000,43.26162,61.66964,19.50667,36.66667,74.33333
15637,5/3/2021 1:28:12 PM,37.80000,19.98000,-0.39000,55.00000,48.00000,54.00000,76.00000,88.00000,74.00000,12.04000,9.46000,11.61000,11.03667,42.75559,62.14035,19.13000,52.33333,79.33333
15638,5/3/2021 1:28:13 PM,38.38000,21.66000,-0.19000,38.00000,40.00000,39.00000,68.00000,90.00000,64.00000,4.73000,6.02000,5.16000,5.30333,44.07017,60.56151,19.95000,39.00000,74.00000
15639,5/3/2021 1:28:13 PM,38.68000,20.79000,-0.23000,38.00000,39.00000,39.00000,56.00000,81.00000,60.00000,4.73000,5.59000,5.16000,5.16000,43.91317,61.74254,19.74667,38.66667,65.66667
15640,5/3/2021 1:28:13 PM,36.31000,18.48000,0.44000,32.00000,31.00000,31.00000,67.00000,70.00000,44.00000,2.15000,2.15000,1.72000,2.00667,40.74219,63.02615,18.41000,31.33333,60.33333
15641,5/3/2021 1:28:13 PM,38.11000,19.53000,-0.06000,39.00000,41.00000,43.00000,60.00000,89.00000,69.00000,5.16000,6.45000,6.88000,6.16333,42.82281,62.86650,19.19333,41.00000,72.66667
15642,5/3/2021 1:28:13 PM,35.28000,12.50000,1.00000,38.00000,32.00000,33.00000,48.00000,78.00000,48.00000,4.73000,2.58000,2.58000,3.29667,37.42898,70.49034,16.26000,34.33333,58.00000
15643,5/3/2021 1:28:13 PM,38.35000,19.42000,0.20000,36.00000,40.00000,39.00000,60.00000,92.00000,69.00000,3.87000,6.02000,5.16000,5.01667,42.98673,63.14287,19.32333,38.33333,73.66667
15644,5/3/2021 1:28:13 PM,37.90000,18.39000,-0.21000,34.00000,31.00000,34.00000,58.00000,81.00000,42.00000,3.01000,2.15000,3.01000,2.72333,42.12603,64.11621,18.69333,33.00000,60.33333
15645,5/3/2021 1:28:13 PM,36.91000,19.07000,-0.20000,38.00000,39.00000,37.00000,58.00000,88.00000,67.00000,4.73000,5.59000,4.30000,4.87333,41.54531,62.67631,18.59333,38.00000,71.00000
15646,5/3/2021 1:28:13 PM,39.11000,19.79000,0.29000,34.00000,38.00000,35.00000,73.00000,89.00000,72.00000,3.01000,5.16000,3.44000,3.87000,43.83191,63.16019,19.73000,35.66667,78.00000
15647,5/3/2021 1:28:13 PM,39.50000,18.41000,-0.06000,42.00000,41.00000,39.00000,82.00000,87.00000,68.00000,6.45000,6.45000,5.16000,6.02000,43.57956,65.01091,19.28333,40.66667,79.00000
15648,5/3/2021 1:28:13 PM,39.57000,17.31000,0.85000,36.00000,33.00000,33.00000,55.00000,84.00000,46.00000,3.87000,3.01000,2.58000,3.15333,43.19052,66.37290,19.24333,34.00000,61.66667
15649,5/3/2021 1:28:13 PM,38.65000,19.00000,0.17000,46.00000,45.00000,46.00000,71.00000,90.00000,76.00000,8.17000,8.17000,8.17000,8.17000,43.06765,63.82167,19.27333,45.66667,79.00000
15650,5/3/2021 1:28:13 PM,38.36000,17.70000,0.15000,40.00000,39.00000,41.00000,79.00000,87.00000,60.00000,5.59000,5.59000,6.02000,5.73333,42.24665,65.23054,18.73667,40.00000,75.33333
15651,5/3/2021 1:28:13 PM,38.52000,19.59000,-0.12000,41.00000,39.00000,40.00000,69.00000,88.00000,82.00000,6.02000,5.59000,5.59000,5.73333,43.21526,63.04362,19.33000,40.00000,79.66667
15652,5/3/2021 1:28:13 PM,38.83000,19.87000,0.02000,44.00000,45.00000,44.00000,81.00000,94.00000,77.00000,7.31000,8.17000,7.31000,7.59667,43.61864,62.90037,19.57333,44.33333,84.00000
15653,5/3/2021 1:28:13 PM,38.50000,19.45000,0.25000,42.00000,35.00000,38.00000,75.00000,84.00000,70.00000,6.45000,3.87000,4.73000,5.01667,43.13412,63.19733,19.40000,38.33333,76.33333
15654,5/3/2021 1:28:13 PM,37.06000,20.36000,-0.25000,41.00000,43.00000,42.00000,70.00000,92.00000,79.00000,6.02000,7.31000,6.45000,6.59333,42.28443,61.21651,19.05667,42.00000,80.33333
15655,5/3/2021 1:28:13 PM,36.94000,17.69000,0.34000,34.00000,32.00000,32.00000,66.00000,85.00000,46.00000,3.01000,2.58000,2.15000,2.58000,40.95729,64.41095,18.32333,32.66667,65.66667
15656,5/3/2021 1:28:13 PM,13.81000,2.30000,1.18000,31.00000,30.00000,32.00000,20.00000,66.00000,29.00000,1.72000,1.72000,2.15000,1.86333,14.00022,80.54441,5.76333,31.00000,38.33333
15657,5/3/2021 1:28:13 PM,38.80000,19.56000,-0.35000,35.00000,31.00000,36.00000,41.00000,77.00000,45.00000,3.44000,2.15000,3.87000,3.15333,43.45151,63.24624,19.33667,34.00000,54.33333
15658,5/3/2021 1:28:13 PM,38.85000,19.66000,0.02000,40.00000,40.00000,41.00000,77.00000,87.00000,76.00000,5.59000,6.02000,6.02000,5.87667,43.54122,63.15836,19.51000,40.33333,80.00000
15659,5/3/2021 1:28:13 PM,38.43000,19.38000,0.03000,43.00000,38.00000,40.00000,73.00000,82.00000,72.00000,6.88000,5.16000,5.59000,5.87667,43.04009,63.23849,19.28000,40.33333,75.66667
15660,5/3/2021 1:28:13 PM,37.71000,19.77000,0.46000,45.00000,41.00000,45.00000,75.00000,89.00000,75.00000,7.74000,6.45000,7.74000,7.31000,42.57813,62.33359,19.31333,43.66667,79.66667
15661,5/3/2021 1:28:13 PM,39.51000,18.57000,-0.11000,51.00000,44.00000,47.00000,71.00000,88.00000,68.00000,10.32000,7.74000,8.60000,8.88667,43.65644,64.82612,19.32333,47.33333,75.66667
15662,5/3/2021 1:28:13 PM,38.05000,16.88000,0.20000,43.00000,37.00000,39.00000,66.00000,82.00000,42.00000,6.88000,4.73000,5.16000,5.59000,41.62616,66.07664,18.37667,39.66667,63.33333
15663,5/3/2021 1:28:14 PM,37.59000,18.11000,0.24000,35.00000,35.00000,38.00000,52.00000,87.00000,58.00000,3.44000,3.87000,4.73000,4.01333,41.72505,64.27630,18.64667,36.00000,65.66667
15664,5/3/2021 1:28:14 PM,38.16000,21.59000,-0.13000,34.00000,32.00000,33.00000,48.00000,84.00000,39.00000,3.01000,2.58000,2.58000,2.72333,43.84420,60.49987,19.87333,33.00000,57.00000
15665,5/3/2021 1:28:14 PM,38.41000,21.19000,0.07000,39.00000,36.00000,38.00000,63.00000,85.00000,71.00000,5.16000,4.30000,4.73000,4.73000,43.86735,61.11539,19.89000,37.66667,73.00000
15666,5/3/2021 1:28:14 PM,38.67000,19.07000,0.03000,52.00000,45.00000,50.00000,74.00000,91.00000,82.00000,10.75000,8.17000,9.89000,9.60333,43.11651,63.74992,19.25667,49.00000,82.33333
15667,5/3/2021 1:28:14 PM,38.09000,18.95000,0.11000,35.00000,36.00000,38.00000,52.00000,84.00000,48.00000,3.44000,4.30000,4.73000,4.15667,42.54351,63.54938,19.05000,36.33333,61.33333
15668,5/3/2021 1:28:14 PM,38.41000,19.32000,-0.12000,66.00000,60.00000,66.00000,82.00000,94.00000,90.00000,16.77000,14.62000,16.77000,16.05333,42.99524,63.29788,19.20333,64.00000,88.66667
15669,5/3/2021 1:28:14 PM,38.53000,19.57000,-0.02000,36.00000,36.00000,35.00000,61.00000,84.00000,64.00000,3.87000,4.30000,3.44000,3.87000,43.21511,63.07326,19.36000,35.66667,69.66667
15670,5/3/2021 1:28:14 PM,39.06000,18.83000,-0.24000,44.00000,41.00000,44.00000,71.00000,87.00000,66.00000,7.31000,6.45000,7.31000,7.02333,43.36188,64.26227,19.21667,43.00000,74.66667
15671,5/3/2021 1:28:14 PM,36.41000,19.15000,0.01000,41.00000,38.00000,41.00000,54.00000,77.00000,57.00000,6.02000,5.16000,6.02000,5.73333,41.13892,62.25768,18.52333,40.00000,62.66667
15672,5/3/2021 1:28:14 PM,36.84000,21.89000,0.12000,36.00000,34.00000,36.00000,55.00000,79.00000,54.00000,3.87000,3.44000,3.87000,3.72667,42.85274,59.28160,19.61667,35.33333,62.66667
15673,5/3/2021 1:28:14 PM,25.44000,13.00000,0.24000,31.00000,30.00000,31.00000,44.00000,72.00000,44.00000,1.72000,1.72000,1.72000,1.72000,28.56910,62.93268,12.89333,30.66667,53.33333
15674,5/3/2021 1:28:14 PM,36.85000,19.77000,-0.28000,37.00000,37.00000,38.00000,48.00000,84.00000,64.00000,4.30000,4.73000,4.73000,4.58667,41.81836,61.78647,18.78000,37.33333,65.33333
15675,5/3/2021 1:28:14 PM,39.62000,18.02000,0.46000,42.00000,36.00000,41.00000,55.00000,80.00000,49.00000,6.45000,4.30000,6.02000,5.59000,43.52545,65.54297,19.36667,39.66667,61.33333
15676,5/3/2021 1:28:14 PM,36.24000,16.34000,0.69000,33.00000,30.00000,30.00000,55.00000,76.00000,34.00000,2.58000,1.72000,1.29000,1.86333,39.75340,65.73020,17.75667,31.00000,55.00000
15677,5/3/2021 1:28:14 PM,39.17000,19.59000,-0.02000,43.00000,42.00000,44.00000,62.00000,87.00000,63.00000,6.88000,6.88000,7.31000,7.02333,43.79563,63.42910,19.58000,43.00000,70.66667
15678,5/3/2021 1:28:14 PM,31.89000,14.04000,0.18000,34.00000,33.00000,31.00000,39.00000,77.00000,18.00000,3.01000,3.01000,1.72000,2.58000,34.84385,66.23786,15.37000,32.66667,44.66667
15679,5/3/2021 1:28:14 PM,35.64000,20.30000,0.27000,35.00000,35.00000,39.00000,59.00000,81.00000,43.00000,3.44000,3.87000,5.16000,4.15667,41.01585,60.33482,18.73667,36.33333,61.00000
